name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new delhi,2017-10-04,36,23.2,29.1,38,23.2,30,19.8,60.5,0,0,0,,,,,18.4,189.7,1008.6,0,3.4,247.2,21.4,8,,2017-10-04T06:15:34,2017-10-04T18:03:44,0.49,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-05,37,24.1,30,39.4,24.1,31.1,19.2,55.6,0,0,0,,,,,18.4,210.1,1008.5,0,3.2,247.5,21.2,8,,2017-10-05T06:16:06,2017-10-05T18:02:35,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-06,35.4,23.6,30,34.8,23.6,30.4,17.3,48.8,0,0,0,,,,,14.7,235.4,1008.8,0,3.4,249.7,21.5,8,,2017-10-06T06:16:39,2017-10-06T18:01:26,0.51,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-07,35.8,22,28.8,36.4,22,29.6,18.5,56.2,0,0,0,,,,,14.8,172,1007.5,0,3.3,242.4,21,8,,2017-10-07T06:17:12,2017-10-07T18:00:18,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-08,34.2,23,28.4,37.2,23,29.7,20.1,62.5,0,0,0,,,,,9.4,130.8,1006.9,0,2.6,235.7,20.4,8,,2017-10-08T06:17:45,2017-10-08T17:59:11,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-09,36,22.8,28.7,37.4,22.8,29.8,19.7,60.8,0,0,0,,,,,7.9,53.4,1007.2,0,2.7,228.9,19.7,8,,2017-10-09T06:18:19,2017-10-09T17:58:04,0.59,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-10,35.2,23.1,28.6,37.2,23.1,29.7,19.9,61.6,0,0,0,,,,,10.6,49.3,1006.7,10.2,2.8,223.2,19.4,8,,2017-10-10T06:18:53,2017-10-10T17:56:58,0.64,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-11,35,23.1,28.8,36.7,23.1,29.9,19.9,61,0,0,0,,,,,7.9,27.5,1006.7,3.7,3,211.6,18.1,7,,2017-10-11T06:19:27,2017-10-11T17:55:52,0.7,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-12,35,23,28.5,36.7,23,29.5,19.9,62.5,0,0,0,,,,,13.9,167,1006.6,6.9,2.9,200.9,17.4,7,,2017-10-12T06:20:02,2017-10-12T17:54:47,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-13,35.2,22.5,28.2,36.6,22.5,28.8,18.7,59,0,0,0,,,,,15.1,168.1,1004.7,3,2.9,212,18.3,7,,2017-10-13T06:20:37,2017-10-13T17:53:42,0.81,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-14,36.2,22.2,28.1,36.2,22.2,28.6,18,57.5,0,0,0,,,,,12,136,1004.4,2.8,2.7,230.3,19.9,8,,2017-10-14T06:21:12,2017-10-14T17:52:38,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-15,36,20.5,27.9,36,20.5,28,16.7,53.8,0,0,0,,,,,9.6,155,1005,0,2.9,230.1,20,8,,2017-10-15T06:21:48,2017-10-15T17:51:35,0.91,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-16,35,19.5,27,35.3,19.5,27.1,16.2,54.6,0,0,0,,,,,7.9,149.1,1005.9,0,2.5,225.7,19.3,8,,2017-10-16T06:22:24,2017-10-16T17:50:33,0.95,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-17,35,19.3,26.7,33.8,19.3,26.6,16,55.7,0,0,0,,,,,13,183.4,1007.5,0,2.7,216,18.6,8,,2017-10-17T06:23:00,2017-10-17T17:49:31,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-18,34.3,20.2,27,34,20.2,27.1,16.4,55.4,0,0,0,,,,,15.4,138.2,1008.5,0,2.8,209.2,18.1,7,,2017-10-18T06:23:37,2017-10-18T17:48:30,1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-19,36,19,27.1,36.9,19,27.7,18.3,62.4,0,0,0,,,,,9.4,73.9,1008.6,0,2.5,218.8,18.9,8,,2017-10-19T06:24:15,2017-10-19T17:47:30,1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-20,35.2,21,27.5,36.8,21,28.2,18.4,60.4,0,0,0,,,,,12.7,98.1,1007.9,0,1.8,213,18.5,8,,2017-10-20T06:24:53,2017-10-20T17:46:31,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-21,34.2,19.5,26.3,33.6,19.5,26.3,16.7,58.8,0,0,0,,,,,11.8,161.1,1006.7,0,1.9,187.3,16.2,7,,2017-10-21T06:25:31,2017-10-21T17:45:33,0.01,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-22,36,19,26.5,35.5,19,26.6,16.5,58.5,0,0,0,,,,,10.6,107.6,1005.7,0,2.4,194.4,16.7,7,,2017-10-22T06:26:10,2017-10-22T17:44:35,0.04,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-23,35.2,18,26.7,34.8,18,26.5,14.6,51.5,0,0,0,,,,,10.1,139.3,1008,1.8,2.6,198.6,17.2,7,,2017-10-23T06:26:49,2017-10-23T17:43:39,0.06,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
new delhi,2017-10-24,33,19,25.8,32,19,25.4,13.7,50.9,0,0,0,,,,,18.4,167.6,1011,0,2.1,191.4,16.6,7,,2017-10-24T06:27:28,2017-10-24T17:42:44,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
new delhi,2017-10-25,32.8,18.3,24.6,31.9,18.3,24.4,13.4,52.7,0,0,0,,,,,9.4,135.3,1013.6,0,2.1,192,16.5,7,,2017-10-25T06:28:08,2017-10-25T17:41:49,0.14,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-10-26,33.1,17.5,24.9,32.6,17.5,24.7,13.7,53.9,0,0,0,,,,,12.2,72,1014.1,0.6,2.3,185.5,16.1,7,,2017-10-26T06:28:49,2017-10-26T17:40:56,0.18,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
new delhi,2017-10-27,33,18,24.7,31.8,18,24.6,15.7,61.7,0,0,0,,,,,9.4,85.8,1013.1,2.8,2.5,161.2,14,6,,2017-10-27T06:29:30,2017-10-27T17:40:03,0.23,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-10-28,32.6,18.1,24.6,32.5,18.1,24.5,15,58.9,0,0,0,,,,,11.2,66.8,1012.9,2.9,2.4,179.7,15.5,7,,2017-10-28T06:30:11,2017-10-28T17:39:12,0.28,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-10-29,32,18.4,24.5,31.6,18.4,24.4,15.4,60.2,0,0,0,,,,,11.2,85.2,1015.2,0,2.3,154.1,13.3,6,,2017-10-29T06:30:53,2017-10-29T17:38:22,0.33,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-10-30,31,18,24.1,31,18,24.2,16.6,65.6,0,0,0,,,,,9.4,71.5,1015.4,0,1.8,160.8,13.9,6,,2017-10-30T06:31:35,2017-10-30T17:37:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-10-31,31,17.7,23.6,30.5,17.7,23.6,16.2,66.6,0,0,0,,,,,9.4,75.5,1013.3,0,1.6,150.2,13,6,,2017-10-31T06:32:17,2017-10-31T17:36:45,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-01,32,17.6,24.1,31.3,17.6,24.1,15.9,63.7,0,0,0,,,,,11.2,125.6,1014.1,0,1.7,160,14,6,,2017-11-01T06:33:00,2017-11-01T17:35:58,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-02,30.1,19.9,24.1,31.9,19.9,24.3,18.1,71.3,0,0,0,,,,,13,87.8,1013.1,0,1.7,164,14,7,,2017-11-02T06:33:44,2017-11-02T17:35:13,0.48,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-03,31,18.3,23.8,31.8,18.3,24,17.8,72.2,0,0,0,,,,,11.2,56.4,1013.4,0,1.4,139.7,12,5,,2017-11-03T06:34:28,2017-11-03T17:34:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-04,30,17,23.5,30.9,17,23.8,18,73.7,0,0,0,,,,,13,55.2,1015.7,0,1.6,153.1,13.1,6,,2017-11-04T06:35:12,2017-11-04T17:33:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-05,30,17.5,23.5,30,17.5,23.5,16.6,68.4,0,0,0,,,,,7.6,85.9,1015.6,0,1.6,158,13.7,6,,2017-11-05T06:35:57,2017-11-05T17:33:04,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-06,30,17.7,23.2,30,17.7,23.2,15.7,64.9,0,0,0,,,,,11.2,109.1,1014.8,0,1.8,146,12.6,6,,2017-11-06T06:36:42,2017-11-06T17:32:24,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-07,30,17,22.6,29.7,17,22.5,15.8,69.7,0,0,0,,,,,11.2,111.2,1014.4,0,0.7,128.1,11,5,,2017-11-07T06:37:27,2017-11-07T17:31:45,0.57,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-08,28,13,20,28.6,13,20.1,15.1,76.1,0,0,0,,,,,11.2,141.2,1014.3,0,0.4,147.3,12.7,5,,2017-11-08T06:38:13,2017-11-08T17:31:08,0.62,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-09,30.1,14.7,21.3,28.8,14.7,21.1,13.2,66,0,0,0,,,,,9.4,86.2,1013.4,13,0.6,165,14.2,7,,2017-11-09T06:38:59,2017-11-09T17:30:31,0.68,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-10,29,14,21.2,28.4,14,21,14,67.7,0,0,0,,,,,11.2,114,1014.2,0,0.9,153.9,13.2,6,,2017-11-10T06:39:45,2017-11-10T17:29:57,0.73,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-11,28,14.3,21,27.8,14.3,20.9,13.5,65.4,0,0,0,,,,,9.4,101.2,1014.9,0,1.1,157.7,13.5,6,,2017-11-11T06:40:32,2017-11-11T17:29:23,0.79,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-12,28,14,20.2,27.9,14,20.1,13.9,71,0,0,0,,,,,11.2,80.8,1012.7,0,0.7,138.2,11.9,6,,2017-11-12T06:41:18,2017-11-12T17:28:51,0.84,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-13,28.4,13.6,20.2,27.9,13.6,20.1,14.1,71.7,0,0,0,,,,,11.2,86.8,1011.1,5.3,0.9,145.6,12.6,6,,2017-11-13T06:42:06,2017-11-13T17:28:21,0.89,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-14,27.5,13.2,20.9,27.5,13.2,20.9,13.8,66,0,0,0,,,,,14.8,126.6,1011.1,0,1.1,142.7,12.2,5,,2017-11-14T06:42:53,2017-11-14T17:27:52,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-15,27.3,14.9,20.7,26.9,14.9,20.6,12.6,62.4,0,0,0,,,,,14.8,111.3,1012.6,8.5,1.6,140.3,12.1,5,,2017-11-15T06:43:41,2017-11-15T17:27:25,0.96,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-16,26,14,19.8,26,14,19.8,13,67.2,0,0,0,,,,,13,96,1014.2,1.3,1.6,118.2,10.2,5,,2017-11-16T06:44:28,2017-11-16T17:26:59,0.99,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-17,25.7,14.7,19.8,25.7,14.7,19.8,12.9,66.6,0.2,100,8.33,rain,,,,14.8,246.6,1014.6,50.3,2,89.9,7.8,4,,2017-11-17T06:45:16,2017-11-17T17:26:34,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-18,25,15,20.1,25,15,20.1,13.9,68.8,0.5,100,4.17,rain,,,,13,283,1014.8,60.5,1.8,143.7,12.5,6,,2017-11-18T06:46:04,2017-11-18T17:26:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-19,24.1,14,19.1,24.1,14,19.1,8.8,53.4,0,0,0,,,,,18.4,298.5,1016.4,27.9,2.5,146.6,12.6,6,,2017-11-19T06:46:52,2017-11-19T17:25:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-20,23.1,10,17,23.1,8.7,16.9,6.2,52,0,0,0,,,,,16.6,289.2,1017.4,0,2.4,173.1,14.8,6,,2017-11-20T06:47:41,2017-11-20T17:25:31,0.02,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-21,24,9,16.1,24,7.9,16,6.1,54.5,0,0,0,,,,,18.4,242.9,1015.4,0,2.5,172.2,15,6,,2017-11-21T06:48:29,2017-11-21T17:25:13,0.04,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-22,25,9,16.8,25,7.9,16.7,4.8,48.8,0,0,0,,,,,18.4,194.8,1014.4,0,2.7,175.7,15.1,7,,2017-11-22T06:49:17,2017-11-22T17:24:57,0.07,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-23,25.3,10,16.6,25.3,9.1,16.6,4.4,48,0,0,0,,,,,16.6,220.5,1013.8,5.8,2.5,175.1,15.1,7,,2017-11-23T06:50:05,2017-11-23T17:24:42,0.11,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-11-24,25.8,9.4,17.1,25.8,9.4,17.1,5,47.9,0,0,0,,,,,15,211,1015.3,0,2.4,169,14.5,6,,2017-11-24T06:50:53,2017-11-24T17:24:29,0.14,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-25,26.1,10.3,17.7,26.1,10.3,17.7,5.5,47.7,0,0,0,,,,,13,145.3,1016.1,0,2.3,158.8,13.6,6,,2017-11-25T06:51:41,2017-11-25T17:24:17,0.19,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-26,27,10.2,17.9,26.3,10.2,17.9,6.8,51.9,0,0,0,,,,,9.4,104.3,1017.2,0,2.1,167.8,14.6,6,,2017-11-26T06:52:29,2017-11-26T17:24:07,0.24,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-27,25.2,10.6,17.4,25.2,10.6,17.4,7.1,53.9,0,0,0,,,,,18.4,180.4,1014.3,0,2,156.9,13.6,6,,2017-11-27T06:53:17,2017-11-27T17:23:59,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-28,27,9.9,18.3,26.4,9.9,18.2,6.7,51,0,0,0,,,,,14.8,116.6,1013.8,0,2.2,169.9,14.7,6,,2017-11-28T06:54:04,2017-11-28T17:23:52,0.34,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-29,28,10.7,19.1,27.1,10.7,18.9,7.4,51.9,0,0,0,,,,,11.2,67.2,1015.4,0,2.8,164.6,14.2,6,,2017-11-29T06:54:52,2017-11-29T17:23:48,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-11-30,27,11,18.6,26.3,11,18.5,8.8,57.3,0,0,0,,,,,16.6,132.5,1015.8,0,2,151.1,13,6,,2017-11-30T06:55:39,2017-11-30T17:23:44,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-01,25.1,9.8,17,25.1,9.8,17,6.4,54.5,0,0,0,,,,,12.9,148,1015.8,0,2.1,163.1,14.2,6,,2017-12-01T06:56:25,2017-12-01T17:23:43,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-02,25.1,9.1,16.5,25.1,9.1,16.5,6.2,55.2,0,0,0,,,,,9.4,113,1016.9,5.1,2.1,152.4,13.3,6,,2017-12-02T06:57:11,2017-12-02T17:23:43,0.49,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-03,23.6,9.8,16.2,23.6,9.8,16.2,7.1,58,0,0,0,,,,,9.4,72,1016.8,27.2,1.8,135.1,11.7,5,,2017-12-03T06:57:57,2017-12-03T17:23:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-04,24,10.2,17,24,10.2,17,7,56,0,0,0,,,,,7.6,103.5,1015.1,50.6,1.6,100.6,8.6,4,,2017-12-04T06:58:43,2017-12-04T17:23:48,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-05,23.3,14.2,18.6,23.3,14.2,18.6,10.3,60.2,0,0,0,,,,,13,159.9,1015.3,60.7,1.3,109.5,9.4,5,,2017-12-05T06:59:27,2017-12-05T17:23:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-06,25.8,13.7,18.7,25.8,13.7,18.7,6.2,48.1,0,0,0,,,,,14.8,270.8,1014.3,46,2.5,151.5,13,6,,2017-12-06T07:00:12,2017-12-06T17:23:59,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-07,24.8,13.5,18.2,24.8,13.5,18.2,4.5,42.6,0.1,100,4.17,rain,,,,22.3,286.1,1015.6,23.4,3.1,153.9,13.3,6,,2017-12-07T07:00:55,2017-12-07T17:24:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-08,24.1,10,16.7,24.1,9.1,16.6,3.7,44.5,0,0,0,,,,,21.8,230.3,1015.6,0,2.5,165.7,14.4,6,,2017-12-08T07:01:39,2017-12-08T17:24:17,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-09,26.4,9.7,17.1,26.4,9.7,17.1,5.4,49.8,0,0,0,,,,,9.4,122.2,1015.4,1.1,2.5,164.7,14.2,6,,2017-12-09T07:02:21,2017-12-09T17:24:29,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-10,27,9.5,17.2,26.3,9.5,17.2,6.1,53,0,0,0,,,,,9.4,113,1015.6,0,2.2,161.9,13.9,6,,2017-12-10T07:03:03,2017-12-10T17:24:41,0.76,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-11,24.1,9.6,16.8,24.1,9.6,16.8,9.3,64.9,2,100,4.17,rain,,,,14.8,110.5,1014.1,43.2,2,97.6,8.3,4,,2017-12-11T07:03:44,2017-12-11T17:24:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-12,19.9,14.8,16.2,19.9,14.8,16.2,14.1,87.7,6,100,4.17,rain,,,,16.6,192.8,1015.6,60,1.4,141.2,12.3,5,,2017-12-12T07:04:24,2017-12-12T17:25:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-13,21.5,11,15,21.5,11,15,11.9,84.1,0,0,0,,,,,13,275.8,1018.2,12.2,0.8,146.9,12.7,6,,2017-12-13T07:05:03,2017-12-13T17:25:30,0.91,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-14,18,10.8,13.5,18,10.8,13.5,10.5,83.7,0.1,100,4.17,rain,,,,13,300.5,1020,15.7,1.1,156.1,13.6,6,,2017-12-14T07:05:41,2017-12-14T17:25:49,0.94,Rain,Clear conditions throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-15,19,7.1,12.3,19,4.7,11.9,8.2,77.8,0.2,100,8.33,rain,,,,14.8,299.8,1021.1,10.2,1.3,142.1,12.3,6,,2017-12-15T07:06:19,2017-12-15T17:26:09,0.97,Rain,Clear conditions throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-16,20,8,12.6,20,5.5,11.8,6.9,73.1,0,0,0,,,,,21.2,278.2,1021.7,3,1.4,163.7,14.2,6,,2017-12-16T07:06:55,2017-12-16T17:26:31,0.99,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,remote"
new delhi,2017-12-17,22.5,7,13.9,22.5,5.7,13.4,5.3,59.8,0,0,0,,,,,24.1,265.5,1021.4,0,2.6,173.5,14.9,7,,2017-12-17T07:07:31,2017-12-17T17:26:55,1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-18,24.4,8,15.3,24.4,6,14.9,6.2,57.9,0,0,0,,,,,18.4,269.5,1019.9,5.1,2.4,170.6,14.6,6,,2017-12-18T07:08:05,2017-12-18T17:27:19,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-19,23.1,9,15.1,23.1,7.6,14.9,7.2,61.9,0,0,0,,,,,14.8,235,1019.8,36.3,1.8,119.9,10.4,5,,2017-12-19T07:08:39,2017-12-19T17:27:46,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-20,21,11,16,21,11,16,10.9,72.6,0,0,0,,,,,11.2,215.9,1020.8,46.9,1.2,116.4,9.9,5,,2017-12-20T07:09:11,2017-12-20T17:28:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-21,24.8,12,17.3,24.8,12,17.3,11.9,73,0,0,0,,,,,14.8,213.3,1020.9,35,1,138.7,12.1,5,,2017-12-21T07:09:42,2017-12-21T17:28:42,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-22,25,10,16.3,25,9.6,16.3,9,66.4,0,0,0,,,,33.5,18.4,265.3,1018.6,23.6,1.7,145.3,12.6,6,,2017-12-22T07:10:12,2017-12-22T17:29:12,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-23,24,9,15.8,24,7.6,15.5,7.6,61.5,0,0,0,,,,,20.5,219.4,1015.4,6.1,1.9,169.4,14.6,6,,2017-12-23T07:10:41,2017-12-23T17:29:44,0.11,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-24,24,8.5,15.7,24,8.5,15.7,7.1,61.2,0,0,0,,,,,9.4,99.2,1015.9,7.1,2.2,157.7,13.7,6,,2017-12-24T07:11:08,2017-12-24T17:30:16,0.16,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-25,22.3,8.6,14.7,22.3,8.5,14.6,9,71.4,0,0,0,,,,,16.6,156.6,1017.7,0,1.3,138.9,11.9,5,,2017-12-25T07:11:34,2017-12-25T17:30:50,0.21,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-26,23,8.4,14.6,23,8.4,14.6,9.2,72.8,0,0,0,,,,,13,154.6,1018,0,1.5,134.5,11.7,5,,2017-12-26T07:11:59,2017-12-26T17:31:25,0.26,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
new delhi,2017-12-27,25,8.9,15.6,25,7.9,15.6,8.5,67.6,0,0,0,,,,,14.8,142.5,1017.2,8.2,1.9,142.2,12.1,6,,2017-12-27T07:12:22,2017-12-27T17:32:01,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
